query_id,result_id,sem_score,field_score,final_score,rank_sem,fs_pc,fs_sol,fs_wl,q_has_pc,q_has_wl,q_has_sol,rank_flora,rank_delta
photochemflow (45).pdf,photochemflow (7).pdf,0.5967360067707146,0.29000000000000004,0.4740416040624288,16,0.09,0.0,0.2,True,True,False,7,9
photochemflow (45).pdf,photochemflow (118).pdf,0.5963884561069236,0.09,0.3938330736641541,17,0.09,0.0,0.0,True,True,False,15,2
photochemflow (45).pdf,photochemflow (39).pdf,0.5953203381046261,0.11857142857142858,0.40462077429134713,18,0.09,0.0,0.02857142857142858,True,True,False,12,6
photochemflow (45).pdf,adsc.201401010.pdf,0.5949713022073755,0.09,0.39298278132442527,19,0.09,0.0,0.0,True,True,False,16,3
photochemflow (45).pdf,photochemflow (127).pdf,0.5949450876702977,0.09,0.3929670526021786,20,0.09,0.0,0.0,True,True,False,17,3
gps-2012-0008.pdf,photochemflow (57).pdf,0.6138827639563181,0.0,0.3683296583737909,1,0.0,0.0,0.0,False,False,True,4,-3
gps-2012-0008.pdf,photochemflow (121).pdf,0.6107764104556082,0.2,0.4464658462733649,2,0.0,0.2,0.0,False,False,True,1,1
gps-2012-0008.pdf,photochemflow (54).pdf,0.6085835700951292,0.0,0.3651501420570775,3,0.0,0.0,0.0,False,False,True,5,-2
gps-2012-0008.pdf,photochemflow (67).pdf,0.599463870835807,0.0,0.3596783225014842,4,0.0,0.0,0.0,False,False,True,6,-2
gps-2012-0008.pdf,photochemflow (52).pdf,0.5944776547572144,0.0,0.35668659285432863,5,0.0,0.0,0.0,False,False,True,7,-2
gps-2012-0008.pdf,photochemflow (36).pdf,0.5900163523299313,0.0,0.3540098113979588,6,0.0,0.0,0.0,False,False,True,8,-2
gps-2012-0008.pdf,photochemflow (55).pdf,0.5892666031291401,0.0,0.35355996187748406,7,0.0,0.0,0.0,False,False,True,9,-2
gps-2012-0008.pdf,photochemflow (78).pdf,0.5846517550398563,0.0,0.3507910530239138,8,0.0,0.0,0.0,False,False,True,10,-2
gps-2012-0008.pdf,photochemflow (72).pdf,0.5812950638005513,0.0,0.34877703828033074,9,0.0,0.0,0.0,False,False,True,11,-2
gps-2012-0008.pdf,photochemflow (17).pdf,0.5808743302697743,0.0,0.3485245981618646,10,0.0,0.0,0.0,False,False,True,12,-2
gps-2012-0008.pdf,photochemflow (103).pdf,0.5776088177523129,0.2,0.4265652906513877,11,0.0,0.2,0.0,False,False,True,2,9
gps-2012-0008.pdf,photochemflow (63).pdf,0.5773088878433842,0.0,0.3463853327060305,12,0.0,0.0,0.0,False,False,True,13,-1
gps-2012-0008.pdf,photochemflow (9).pdf,0.5769264247737279,0.0,0.3461558548642367,13,0.0,0.0,0.0,False,False,True,14,-1
gps-2012-0008.pdf,photochemflow (137).pdf,0.5766766232156402,0.0,0.3460059739293841,14,0.0,0.0,0.0,False,False,True,15,-1
gps-2012-0008.pdf,photochemflow (58).pdf,0.572161878426102,0.0,0.3432971270556612,15,0.0,0.0,0.0,False,False,True,16,-1
gps-2012-0008.pdf,photochemflow (68).pdf,0.5721520739928222,0.0,0.3432912443956933,16,0.0,0.0,0.0,False,False,True,17,-1
gps-2012-0008.pdf,acs.macromol.9b00454.pdf,0.5719609814598666,0.2,0.42317658887591997,17,0.0,0.2,0.0,False,False,True,3,14
gps-2012-0008.pdf,photochemflow (56).pdf,0.5711957348815089,0.0,0.3427174409289053,18,0.0,0.0,0.0,False,False,True,18,0
gps-2012-0008.pdf,photochemflow (40).pdf,0.570503583729105,0.0,0.342302150237463,19,0.0,0.0,0.0,False,False,True,19,0
gps-2012-0008.pdf,jp509534k.pdf,0.5702831379119914,0.0,0.3421698827471948,20,0.0,0.0,0.0,False,False,True,20,0
photochemflow (15).pdf,photochemflow (17).pdf,0.6075772087057273,0.3,0.4845463252234364,1,0.3,0.0,0.0,True,False,False,1,0
photochemflow (15).pdf,photochemflow (124).pdf,0.6010031124428769,0.0,0.3606018674657261,2,0.0,0.0,0.0,True,False,False,15,-13
photochemflow (15).pdf,photochemflow (63).pdf,0.5985760438800652,0.0,0.35914562632803915,3,0.0,0.0,0.0,True,False,False,16,-13
photochemflow (15).pdf,photochemflow (78).pdf,0.5980370059364806,0.0,0.3588222035618883,4,0.0,0.0,0.0,True,False,False,17,-13
photochemflow (15).pdf,photochemflow (67).pdf,0.5974503477969619,0.0,0.35847020867817714,5,0.0,0.0,0.0,True,False,False,18,-13
photochemflow (15).pdf,photochemflow (27).pdf,0.5965604384082097,0.0,0.3579362630449258,6,0.0,0.0,0.0,True,False,False,19,-13
photochemflow (15).pdf,photochemflow (99).pdf,0.5949582073301494,0.3,0.4769749243980896,7,0.3,0.0,0.0,True,False,False,2,5
photochemflow (15).pdf,photochemflow (131).pdf,0.5940944369106508,0.09,0.3924566621463904,8,0.09,0.0,0.0,True,False,False,8,0
photochemflow (15).pdf,photochemflow (36).pdf,0.5936051230596071,0.3,0.47616307383576423,9,0.3,0.0,0.0,True,False,False,3,6
photochemflow (15).pdf,photochemflow (88).pdf,0.5905613565580808,0.3,0.4743368139348485,10,0.3,0.0,0.0,True,False,False,4,6
photochemflow (15).pdf,photochemflow (121).pdf,0.5884931058783451,0.0,0.35309586352700706,11,0.0,0.0,0.0,True,False,False,20,-9
photochemflow (15).pdf,photochemflow (1).pdf,0.5881422202668167,0.09,0.38888533216009,12,0.09,0.0,0.0,True,False,False,9,3
photochemflow (15).pdf,photochemflow (65).pdf,0.5867050969240635,0.3,0.47202305815443807,13,0.3,0.0,0.0,True,False,False,5,8
photochemflow (15).pdf,C6CC06427B.pdf,0.5865190199920453,0.3,0.4719114119952271,14,0.3,0.0,0.0,True,False,False,6,8
photochemflow (15).pdf,acs.joc.1c01151.pdf,0.58640500340872,0.3,0.471843002045232,15,0.3,0.0,0.0,True,False,False,7,8
photochemflow (15).pdf,adsc.201401010.pdf,0.5851532322495095,0.09,0.3870919393497057,16,0.09,0.0,0.0,True,False,False,10,6
photochemflow (15).pdf,photochemflow (118).pdf,0.5849032510667919,0.09,0.3869419506400751,17,0.09,0.0,0.0,True,False,False,11,6
photochemflow (15).pdf,photochemflow (66).pdf,0.584760596111429,0.09,0.3868563576668574,18,0.09,0.0,0.0,True,False,False,12,6
photochemflow (15).pdf,photochemflow (111).pdf,0.583992072428286,0.09,0.38639524345697157,19,0.09,0.0,0.0,True,False,False,13,6
photochemflow (15).pdf,photochemflow (72).pdf,0.5830934191826858,0.09,0.38585605150961144,20,0.09,0.0,0.0,True,False,False,14,6
acs.iecr.9b01906.pdf,op034181b.pdf,0.6194764256294378,0.0,0.3716858553776627,1,0.0,0.0,0.0,False,False,False,1,0
acs.iecr.9b01906.pdf,acs.oprd.6b00143.pdf,0.60272810744839,0.0,0.361636864469034,2,0.0,0.0,0.0,False,False,False,2,0
acs.iecr.9b01906.pdf,acs.oprd.7b00063.pdf,0.5963517826257794,0.0,0.3578110695754676,3,0.0,0.0,0.0,False,False,False,3,0
acs.iecr.9b01906.pdf,chem.200600236.pdf,0.5954748829572827,0.0,0.3572849297743696,4,0.0,0.0,0.0,False,False,False,4,0
acs.iecr.9b01906.pdf,acs.joc.1c01270.pdf,0.5927555876279756,0.0,0.3556533525767854,5,0.0,0.0,0.0,False,False,False,5,0
acs.iecr.9b01906.pdf,op0100504.pdf,0.5901530361335126,0.0,0.3540918216801075,6,0.0,0.0,0.0,False,False,False,6,0
acs.iecr.9b01906.pdf,acs.iecr.9b03045.pdf,0.5893591846830066,0.0,0.35361551080980397,7,0.0,0.0,0.0,False,False,False,7,0
acs.iecr.9b01906.pdf,Frontiers  Continuous Hydrogenation Triphasic System Optimization at Kilo Lab Scale Using a Slurry.pdf,0.5865464409212481,0.0,0.3519278645527488,8,0.0,0.0,0.0,False,False,False,8,0
acs.iecr.9b01906.pdf,ejoc.202100795.pdf,0.5863760805194425,0.0,0.35182564831166546,9,0.0,0.0,0.0,False,False,False,9,0
acs.iecr.9b01906.pdf,d1re00016k.pdf,0.5855076973520376,0.0,0.3513046184112225,10,0.0,0.0,0.0,False,False,False,10,0
acs.iecr.9b01906.pdf,acsami.7b02580 - Copy.pdf,0.5821607027380564,0.0,0.34929642164283387,11,0.0,0.0,0.0,False,False,False,11,0
acs.iecr.9b01906.pdf,ol702718z.pdf,0.5805992519016941,0.0,0.34835955114101647,12,0.0,0.0,0.0,False,False,False,12,0
acs.iecr.9b01906.pdf,Webb 및 Jamison - 2010 - Continuous flow multi-step organic synthesis.pdf,0.5796040515038078,0.0,0.34776243090228465,13,0.0,0.0,0.0,False,False,False,13,0
acs.iecr.9b01906.pdf,acs.oprd.0c00167.pdf,0.5795335090421966,0.0,0.34772010542531795,14,0.0,0.0,0.0,False,False,False,14,0
acs.iecr.9b01906.pdf,anie.201410717.pdf,0.5777958528864339,0.0,0.3466775117318603,15,0.0,0.0,0.0,False,False,False,15,0
acs.iecr.9b01906.pdf,ejoc.201403280.pdf,0.5772694647843332,0.0,0.3463616788705999,16,0.0,0.0,0.0,False,False,False,16,0
acs.iecr.9b01906.pdf,C5RA20838F.pdf,0.5763228519687184,0.0,0.345793711181231,17,0.0,0.0,0.0,False,False,False,17,0
acs.iecr.9b01906.pdf,C0GC00655F.pdf,0.5758407509958541,0.0,0.34550445059751245,18,0.0,0.0,0.0,False,False,False,18,0
acs.iecr.9b01906.pdf,acs.orglett.6b01681.pdf,0.575791856937911,0.0,0.3454751141627466,19,0.0,0.0,0.0,False,False,False,19,0
acs.iecr.9b01906.pdf,cc050107o.pdf,0.5752271893349467,0.0,0.34513631360096797,20,0.0,0.0,0.0,False,False,False,20,0
aic.16840.pdf,biot.201800244.pdf,0.6079220794456792,0.0,0.3647532476674075,1,0.0,0.0,0.0,False,False,True,1,0
aic.16840.pdf,jctb.4012.pdf,0.587456758378371,0.0,0.35247405502702256,2,0.0,0.0,0.0,False,False,True,2,0
aic.16840.pdf,chem.200600236.pdf,0.5868997313970001,0.0,0.35213983883820005,3,0.0,0.0,0.0,False,False,True,3,0
aic.16840.pdf,adsc.201400747.pdf,0.5854734087238371,0.0,0.3512840452343023,4,0.0,0.0,0.0,False,False,True,4,0
aic.16840.pdf,ie101346u.pdf,0.5854214966050268,0.0,0.3512528979630161,5,0.0,0.0,0.0,False,False,True,5,0
aic.16840.pdf,ceat.200600353.pdf,0.5847406660267351,0.0,0.3508443996160411,6,0.0,0.0,0.0,False,False,True,6,0
aic.16840.pdf,C5RE00038F.pdf,0.5837438098084428,0.0,0.3502462858850656,7,0.0,0.0,0.0,False,False,True,7,0
aic.16840.pdf,s41981-020-00117-2.pdf,0.5825985928579257,0.0,0.34955915571475543,8,0.0,0.0,0.0,False,False,True,8,0
aic.16840.pdf,bjoc.5.19.pdf,0.5803265895240259,0.0,0.34819595371441553,9,0.0,0.0,0.0,False,False,True,9,0
aic.16840.pdf,science.1151787.pdf,0.5802738111320483,0.0,0.348164286679229,10,0.0,0.0,0.0,False,False,True,10,0
aic.16840.pdf,ceat.201200631.pdf,0.5784864886986469,0.0,0.34709189321918815,11,0.0,0.0,0.0,False,False,True,11,0
aic.16840.pdf,acs.orglett.6b01681.pdf,0.5770722600303211,0.0,0.3462433560181926,12,0.0,0.0,0.0,False,False,True,12,0
aic.16840.pdf,d1re00016k.pdf,0.576634818921694,0.0,0.3459808913530164,13,0.0,0.0,0.0,False,False,True,13,0
aic.16840.pdf,jacs.8b11860.pdf,0.5756344685541954,0.0,0.34538068113251724,14,0.0,0.0,0.0,False,False,True,14,0
aic.16840.pdf,c9cc07953j.pdf,0.5752650426573621,0.0,0.34515902559441725,15,0.0,0.0,0.0,False,False,True,15,0
aic.16840.pdf,photochemflow (34).pdf,0.5750739624636222,0.0,0.3450443774781733,16,0.0,0.0,0.0,False,False,True,16,0
aic.16840.pdf,challe3020114.pdf,0.5740186901470659,0.0,0.3444112140882395,17,0.0,0.0,0.0,False,False,True,17,0
aic.16840.pdf,acs.oprd.0c00148.pdf,0.5739444388654956,0.0,0.3443666633192974,18,0.0,0.0,0.0,False,False,True,18,0
aic.16840.pdf,ange.202102009.pdf,0.5736724701392857,0.0,0.3442034820835714,19,0.0,0.0,0.0,False,False,True,19,0
aic.16840.pdf,c4lc00330f.pdf,0.5734773035701969,0.0,0.3440863821421181,20,0.0,0.0,0.0,False,False,True,20,0
sym7031395.pdf,cctc.201901129.pdf,0.5915310266233907,0.0,0.35491861597403446,1,0.0,0.0,0.0,False,False,True,2,-1
sym7031395.pdf,ja512224g.pdf,0.5868114508587793,0.0,0.35208687051526755,2,0.0,0.0,0.0,False,False,True,3,-1
sym7031395.pdf,acs.macromol.5b02533.pdf,0.5815238151221903,0.0,0.3489142890733142,3,0.0,0.0,0.0,False,False,True,4,-1
sym7031395.pdf,C5RA20838F.pdf,0.5800915968647522,0.2,0.4280549581188513,4,0.0,0.2,0.0,False,False,True,1,3
sym7031395.pdf,chem.200305212.pdf,0.5739333136548364,0.0,0.3443599881929018,5,0.0,0.0,0.0,False,False,True,5,0
sym7031395.pdf,bit.26470.pdf,0.5732480694403231,0.0,0.34394884166419387,6,0.0,0.0,0.0,False,False,True,6,0
sym7031395.pdf,ie040285e.pdf,0.5722708863930204,0.0,0.3433625318358122,7,0.0,0.0,0.0,False,False,True,7,0
sym7031395.pdf,photochemflow (64).pdf,0.5719629967159631,0.0,0.3431777980295778,8,0.0,0.0,0.0,False,False,True,8,0
sym7031395.pdf,chem.200600596.pdf,0.5712954254224014,0.0,0.3427772552534408,9,0.0,0.0,0.0,False,False,True,9,0
sym7031395.pdf,Xu 등 - 2023 - Highly enantioselective synthesis of both tetrahydroquinoxalines and dihydroquinoxalinones via Rh–th.pdf,0.5706271857998484,0.0,0.34237631147990905,10,0.0,0.0,0.0,False,False,True,10,0
sym7031395.pdf,cssc.201100332.pdf,0.5694384938130561,0.0,0.34166309628783365,11,0.0,0.0,0.0,False,False,True,11,0
sym7031395.pdf,c2gc36652e.pdf,0.568013787438064,0.0,0.34080827246283835,12,0.0,0.0,0.0,False,False,True,12,0
sym7031395.pdf,j.molcatb.2013.05.016.pdf,0.5676912869465995,0.0,0.3406147721679597,13,0.0,0.0,0.0,False,False,True,13,0
sym7031395.pdf,acs.oprd.6b00143.pdf,0.5652946135305906,0.0,0.33917676811835434,14,0.0,0.0,0.0,False,False,True,14,0
sym7031395.pdf,photochemflow (78).pdf,0.5650981902077962,0.0,0.3390589141246777,15,0.0,0.0,0.0,False,False,True,15,0
sym7031395.pdf,c7gc01055a.pdf,0.5648273540103016,0.0,0.33889641240618096,16,0.0,0.0,0.0,False,False,True,16,0
sym7031395.pdf,ceat.201200703.pdf,0.5646157629878565,0.0,0.3387694577927139,17,0.0,0.0,0.0,False,False,True,17,0
sym7031395.pdf,adsc.201000375.pdf,0.5646060592884599,0.0,0.3387636355730759,18,0.0,0.0,0.0,False,False,True,18,0
sym7031395.pdf,ejoc.201700992.pdf,0.5625412671664899,0.0,0.3375247602998939,19,0.0,0.0,0.0,False,False,True,19,0
sym7031395.pdf,acs.iecr.9b03045.pdf,0.5619727675216986,0.0,0.3371836605130191,20,0.0,0.0,0.0,False,False,True,20,0
d0nj05978a.pdf,cctc.201900807.pdf,0.6477165004802135,0.0,0.38862990028812805,1,0.0,0.0,0.0,False,False,False,1,0
d0nj05978a.pdf,c7gc01055a.pdf,0.6103310388537937,0.0,0.3661986233122762,2,0.0,0.0,0.0,False,False,False,2,0
d0nj05978a.pdf,Sumpter 등 - 2023 - Autonomous continuous flow reactor synthesis for scalable atom-precision.pdf,0.5894390524612524,0.0,0.35366343147675144,3,0.0,0.0,0.0,False,False,False,3,0
d0nj05978a.pdf,chem.200600236.pdf,0.5862604026286204,0.0,0.3517562415771723,4,0.0,0.0,0.0,False,False,False,4,0
d0nj05978a.pdf,ejoc.202100795.pdf,0.5810736341169958,0.0,0.34864418047019746,5,0.0,0.0,0.0,False,False,False,5,0
d0nj05978a.pdf,ie020733n.pdf,0.5804106735952833,0.0,0.34824640415716995,6,0.0,0.0,0.0,False,False,False,6,0
d0nj05978a.pdf,acs.oprd.7b00063.pdf,0.5773146664536436,0.0,0.3463887998721861,7,0.0,0.0,0.0,False,False,False,7,0
d0nj05978a.pdf,science.1151787.pdf,0.5677537534289905,0.0,0.3406522520573943,8,0.0,0.0,0.0,False,False,False,8,0
d0nj05978a.pdf,op300273u.pdf,0.5654388874026238,0.0,0.3392633324415743,9,0.0,0.0,0.0,False,False,False,9,0
d0nj05978a.pdf,Kohns 등 - 2018 - Hierarchical silica monoliths with submicron macropores as continuous-flow microreactors for reactio.pdf,0.5652788240931585,0.0,0.3391672944558951,10,0.0,0.0,0.0,False,False,False,10,0
d0nj05978a.pdf,C5RA20838F.pdf,0.5642414028627849,0.0,0.3385448417176709,11,0.0,0.0,0.0,False,False,False,11,0
d0nj05978a.pdf,acs.iecr.9b03045.pdf,0.5630422453138488,0.0,0.3378253471883093,12,0.0,0.0,0.0,False,False,False,12,0
d0nj05978a.pdf,Frontiers  Process intensification in continuous flow organic synthesis with enabling and hybrid te.pdf,0.5630345941404978,0.0,0.3378207564842987,13,0.0,0.0,0.0,False,False,False,13,0
d0nj05978a.pdf,acssuschemeng.5b01541.pdf,0.5626369659551642,0.0,0.3375821795730985,14,0.0,0.0,0.0,False,False,False,14,0
d0nj05978a.pdf,cc050107o.pdf,0.5616656822926223,0.0,0.3369994093755733,15,0.0,0.0,0.0,False,False,False,15,0
d0nj05978a.pdf,ppsc.202000256.pdf,0.560742283606808,0.0,0.33644537016408477,16,0.0,0.0,0.0,False,False,False,16,0
d0nj05978a.pdf,d1re00016k.pdf,0.560724728799189,0.0,0.3364348372795134,17,0.0,0.0,0.0,False,False,False,17,0
d0nj05978a.pdf,c2cy20260c.pdf,0.5607034080023762,0.0,0.3364220448014257,18,0.0,0.0,0.0,False,False,False,18,0
d0nj05978a.pdf,cs501922e.pdf,0.5597839909112597,0.0,0.3358703945467558,19,0.0,0.0,0.0,False,False,False,19,0
d0nj05978a.pdf,acs.oprd.9b00416.pdf,0.5594647319871809,0.0,0.33567883919230856,20,0.0,0.0,0.0,False,False,False,20,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,acs.oprd.8b00305.pdf,0.5809964742544717,0.0,0.348597884552683,1,0.0,0.0,0.0,False,False,True,1,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,bit.26470.pdf,0.5745357257611393,0.0,0.3447214354566836,2,0.0,0.0,0.0,False,False,True,2,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,Gloge 등 - 2000 - Phenylalanine Ammonia-Lyase The Use of Its Broad Substrate Specificity for Mechanistic Investigatio.pdf,0.568834078485281,0.0,0.3413004470911686,3,0.0,0.0,0.0,False,False,True,3,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,bit.10613.pdf,0.564974376486872,0.0,0.3389846258921232,4,0.0,0.0,0.0,False,False,True,4,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,cctc.201400028.pdf,0.5614065806730442,0.0,0.3368439484038265,5,0.0,0.0,0.0,False,False,True,5,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,Reus 등 - 2024 - Advances in cofactor immobilization for enhanced continuous-flow biocatalysis.pdf,0.5612512595411956,0.0,0.33675075572471735,6,0.0,0.0,0.0,False,False,True,6,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,chem.201904206.pdf,0.5581781186207644,0.0,0.3349068711724586,7,0.0,0.0,0.0,False,False,True,7,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,anie.201711072.pdf,0.5537248213646552,0.0,0.3322348928187931,8,0.0,0.0,0.0,False,False,True,8,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,photochemflow (36).pdf,0.5493584390740592,0.0,0.32961506344443553,9,0.0,0.0,0.0,False,False,True,9,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,Reif 등 - 2022 - Liquid phase aromatization of bio-based ketones over a stable solid acid catalyst under batch and co.pdf,0.5476898997946725,0.0,0.3286139398768035,10,0.0,0.0,0.0,False,False,True,10,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,c1ee01295a.pdf,0.5476523883812958,0.0,0.32859143302877747,11,0.0,0.0,0.0,False,False,True,11,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,d1re00016k.pdf,0.5467289720893439,0.0,0.3280373832536063,12,0.0,0.0,0.0,False,False,True,12,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,acs.oprd.8b00095.pdf,0.5463527603409793,0.0,0.3278116562045876,13,0.0,0.0,0.0,False,False,True,13,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,Ma 등 - 2024 - Protocell Flow Reactors for Enzyme and Whole-Cell Mediated Biocatalysis.pdf,0.5438604436372764,0.0,0.3263162661823658,14,0.0,0.0,0.0,False,False,True,14,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,C6CC06427B.pdf,0.5434017547686877,0.0,0.3260410528612126,15,0.0,0.0,0.0,False,False,True,15,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,anie.201006272.pdf,0.5433071467173416,0.0,0.32598428803040497,16,0.0,0.0,0.0,False,False,True,16,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,ie040285e.pdf,0.5427320344342895,0.0,0.3256392206605737,17,0.0,0.0,0.0,False,False,True,17,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,acs.oprd.6b00143.pdf,0.5409678013242569,0.0,0.32458068079455415,18,0.0,0.0,0.0,False,False,True,18,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,molecules21070918.pdf,0.5405793116923371,0.0,0.32434758701540223,19,0.0,0.0,0.0,False,False,True,19,0
Frontiers  Sustainable synthesis of L-phenylalanine derivatives in continuous flow by immobilized p.pdf,cctc.201901129.pdf,0.5402880395855651,0.0,0.3241728237513391,20,0.0,0.0,0.0,False,False,True,20,0
s41981-020-00077-7.pdf,c4lc00330f.pdf,0.6692403320820279,0.0,0.40154419924921675,1,0.0,0.0,0.0,False,False,False,1,0
s41981-020-00077-7.pdf,acs.oprd.8b00237.pdf,0.6620651213885537,0.0,0.3972390728331322,2,0.0,0.0,0.0,False,False,False,2,0
s41981-020-00077-7.pdf,ange.202102009.pdf,0.6610170242266205,0.0,0.3966102145359723,3,0.0,0.0,0.0,False,False,False,3,0
s41981-020-00077-7.pdf,photochemflow (34).pdf,0.6595949776880099,0.0,0.39575698661280595,4,0.0,0.0,0.0,False,False,False,4,0
s41981-020-00077-7.pdf,c9cc07953j.pdf,0.6587384413252491,0.0,0.3952430647951494,5,0.0,0.0,0.0,False,False,False,5,0
s41981-020-00077-7.pdf,j.cattod.2017.09.041.pdf,0.6581086158766916,0.0,0.3948651695260149,6,0.0,0.0,0.0,False,False,False,6,0
s41981-020-00077-7.pdf,photochemflow (13).pdf,0.6565318247392488,0.0,0.39391909484354926,7,0.0,0.0,0.0,False,False,False,7,0
s41981-020-00077-7.pdf,jctb.4012.pdf,0.6526245712373909,0.0,0.39157474274243453,8,0.0,0.0,0.0,False,False,False,8,0
s41981-020-00077-7.pdf,bkcs.11467.pdf,0.6499840372635639,0.0,0.38999042235813836,9,0.0,0.0,0.0,False,False,False,9,0
s41981-020-00077-7.pdf,adsc.201300278.pdf,0.6492054361625216,0.0,0.38952326169751295,10,0.0,0.0,0.0,False,False,False,10,0
s41981-020-00077-7.pdf,ncomms6305.pdf,0.6489060356561996,0.0,0.38934362139371975,11,0.0,0.0,0.0,False,False,False,11,0
s41981-020-00077-7.pdf,adsc.201401081.pdf,0.6485244753601594,0.0,0.38911468521609566,12,0.0,0.0,0.0,False,False,False,12,0
s41981-020-00077-7.pdf,photochemflow (59).pdf,0.6474807815015715,0.0,0.3884884689009429,13,0.0,0.0,0.0,False,False,False,13,0
s41981-020-00077-7.pdf,photochemflow (89).pdf,0.6470812556837634,0.0,0.38824875341025805,14,0.0,0.0,0.0,False,False,False,14,0
s41981-020-00077-7.pdf,2043-7129-2-1.pdf,0.6466157345199749,0.0,0.3879694407119849,15,0.0,0.0,0.0,False,False,False,15,0
s41981-020-00077-7.pdf,photochemflow (43).pdf,0.6465993099578908,0.0,0.3879595859747345,16,0.0,0.0,0.0,False,False,False,16,0
s41981-020-00077-7.pdf,adsc.201400747.pdf,0.6450172461840405,0.0,0.3870103477104243,17,0.0,0.0,0.0,False,False,False,17,0
s41981-020-00077-7.pdf,challe3020114.pdf,0.6446300539935472,0.0,0.38677803239612835,18,0.0,0.0,0.0,False,False,False,18,0
s41981-020-00077-7.pdf,op300325f.pdf,0.644547317880873,0.0,0.38672839072852383,19,0.0,0.0,0.0,False,False,False,19,0
s41981-020-00077-7.pdf,s41981-020-00117-2.pdf,0.6437053945134988,0.0,0.38622323670809927,20,0.0,0.0,0.0,False,False,False,20,0
1.4719921.pdf,ef800027c.pdf,0.5650602841003535,0.0,0.33903617046021206,1,0.0,0.0,0.0,False,False,True,1,0
1.4719921.pdf,acsami.7b02580 - Copy.pdf,0.5577444503765916,0.0,0.33464667022595496,2,0.0,0.0,0.0,False,False,True,2,0
1.4719921.pdf,acs.oprd.7b00063.pdf,0.5507423113634149,0.0,0.3304453868180489,3,0.0,0.0,0.0,False,False,True,3,0
1.4719921.pdf,chem.200600236.pdf,0.5479722278059058,0.0,0.3287833366835435,4,0.0,0.0,0.0,False,False,True,4,0
1.4719921.pdf,ie020733n.pdf,0.5460861905494623,0.0,0.3276517143296774,5,0.0,0.0,0.0,False,False,True,5,0
1.4719921.pdf,acssuschemeng.5b01541.pdf,0.5424658436545582,0.0,0.3254795061927349,6,0.0,0.0,0.0,False,False,True,6,0
1.4719921.pdf,c2cy20260c.pdf,0.5420010889469873,0.0,0.32520065336819237,7,0.0,0.0,0.0,False,False,True,7,0
1.4719921.pdf,Frontiers  Continuous Hydrogenation Triphasic System Optimization at Kilo Lab Scale Using a Slurry.pdf,0.5398779082164679,0.0,0.3239267449298807,8,0.0,0.0,0.0,False,False,True,8,0
1.4719921.pdf,science.1151787.pdf,0.5395443373838885,0.0,0.3237266024303331,9,0.0,0.0,0.0,False,False,True,9,0
1.4719921.pdf,ceat.200600353.pdf,0.5388365798911091,0.0,0.32330194793466543,10,0.0,0.0,0.0,False,False,True,10,0
1.4719921.pdf,ie101346u.pdf,0.5379295297344833,0.0,0.32275771784068996,11,0.0,0.0,0.0,False,False,True,11,0
1.4719921.pdf,aic.16840.pdf,0.5377282964418333,0.0,0.3226369778651,12,0.0,0.0,0.0,False,False,True,12,0
1.4719921.pdf,cs200103j.pdf,0.5375682596086606,0.0,0.32254095576519637,13,0.0,0.0,0.0,False,False,True,13,0
1.4719921.pdf,acs.iecr.9b01906.pdf,0.5370453168635929,0.0,0.32222719011815576,14,0.0,0.0,0.0,False,False,True,14,0
1.4719921.pdf,"Gao 등 - 2023 - Plasma-Activated Mist Continuous-Flow, Scalable Nitrogen Fixation, and Aeroponics.pdf",0.535816797218729,0.0,0.3214900783312374,15,0.0,0.0,0.0,False,False,True,15,0
1.4719921.pdf,c7gc01055a.pdf,0.5355082562389296,0.0,0.32130495374335777,16,0.0,0.0,0.0,False,False,True,16,0
