candidate_id,generator_model,architecture,case,json_path,field,value
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.steps[8].values.total_reactor_volume_mL,total_reactor_volume_mL,7.7562
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.temperature_K,temperature_K,333.15
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.concentration_M,concentration_M,0.126
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.residence_time_s,residence_time_s,1140.0342
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.residence_time_min,residence_time_min,19.00057
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.residence_time_inlet_min,residence_time_inlet_min,4.9686
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.residence_time_in_channel_min,residence_time_in_channel_min,16.4
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.flow_rate_mL_min,flow_rate_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.flow_rate_m3_s,flow_rate_m3_s,2.6315e-09
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.reactor_volume_mL,reactor_volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.reactor_volume_m3,reactor_volume_m3,7.756171116320185e-06
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.tubing_ID_mm,tubing_ID_mm,4.35
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.tubing_ID_m,tubing_ID_m,0.00435
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.reynolds_number,reynolds_number,1.43
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.pressure_drop_bar,pressure_drop_bar,1e-05
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.liquid_flow_rate_mL_min,liquid_flow_rate_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.gas_flow_sccm,gas_flow_sccm,4.458818
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.gas_flow_actual_mL_min,gas_flow_actual_mL_min,0.250317
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.gas_pressure_abs_bar,gas_pressure_abs_bar,22.0132
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.liquid_holdup_volume_mL,liquid_holdup_volume_mL,2.5894
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.two_phase_pressure_drop_bar,two_phase_pressure_drop_bar,1e-06
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.target_gas_equiv_inlet,target_gas_equiv_inlet,10.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.explicit_gas_equiv_inlet,explicit_gas_equiv_inlet,1.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.o2_equiv_supplied,o2_equiv_supplied,0.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.gas_equiv_supplied,gas_equiv_supplied,10.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.damkohler_mass,damkohler_mass,49.7237
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.thermal_damkohler,thermal_damkohler,0.005571
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.surface_to_volume,surface_to_volume,919.5
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.UA_W_K,UA_W_K,2.139674
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.bpr_pressure_bar,bpr_pressure_bar,21.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.vapor_pressure_bar,vapor_pressure_bar,0.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.productivity_mmol_h,productivity_mmol_h,1.134
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.startup_waste_mL,startup_waste_mL,9.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.total_reactor_volume_mL,total_reactor_volume_mL,2.9999
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.nominal_liquid_empty_bed_time_min,nominal_liquid_empty_bed_time_min,19.00057
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.apparent_inlet_STP_time_min,apparent_inlet_STP_time_min,0.649814
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.apparent_in_channel_time_min,apparent_in_channel_time_min,7.349213
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_calculations.topology_total_reactor_volume_mL,topology_total_reactor_volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.first_pass.old.reactor_volume_mL,reactor_volume_mL,4.2374
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.first_pass.old.tubing_ID_mm,tubing_ID_mm,0.75
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.first_pass.old.flow_rate_mL_min,flow_rate_mL_min,0.1382
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.first_pass.old.BPR_bar,BPR_bar,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.first_pass.old.temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.first_pass.old.concentration_M,concentration_M,0.126
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.first_pass.new.reactor_volume_mL,reactor_volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.first_pass.new.tubing_ID_mm,tubing_ID_mm,4.35
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.first_pass.new.flow_rate_mL_min,flow_rate_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.first_pass.new.BPR_bar,BPR_bar,21.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.first_pass.new.temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.first_pass.new.concentration_M,concentration_M,0.126
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.first_pass.selected_reactor.volume_mL,volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.final_pass.old.reactor_volume_mL,reactor_volume_mL,2.9999
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.final_pass.old.tubing_ID_mm,tubing_ID_mm,4.35
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.final_pass.old.flow_rate_mL_min,flow_rate_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.final_pass.old.BPR_bar,BPR_bar,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.final_pass.old.temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.final_pass.old.concentration_M,concentration_M,0.126
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.final_pass.new.reactor_volume_mL,reactor_volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.final_pass.new.tubing_ID_mm,tubing_ID_mm,4.35
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.final_pass.new.flow_rate_mL_min,flow_rate_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.final_pass.new.BPR_bar,BPR_bar,21.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.final_pass.new.temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.final_pass.new.concentration_M,concentration_M,0.126
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_enforcement.final_pass.selected_reactor.volume_mL,volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.decisions[0].selected_BPR_bar,selected_BPR_bar,21.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.decisions[1].total_reactive_liquid_flow_mL_min,total_reactive_liquid_flow_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.decisions[2].target_equiv,target_equiv,10.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.decisions[2].supplied_equiv,supplied_equiv,10.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.decisions[2].pressure_absolute_bar,pressure_absolute_bar,21.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.decisions[4].volume_mL,volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.decisions[5].volume_mL,volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.decisions[5].liquid_flow_mL_min,liquid_flow_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.feed_assignments[0].flow_rate_mL_min,flow_rate_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.feed_assignments[0].concentration_M,concentration_M,0.126
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.feed_assignments[0].molar_equiv,molar_equiv,1.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.feed_assignments[1].flow_rate_mL_min,flow_rate_mL_min,0.250317
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.feed_assignments[1].gas_flow_sccm,gas_flow_sccm,4.458818
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.feed_assignments[1].gas_flow_actual_mL_min,gas_flow_actual_mL_min,0.250317
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_realization.feed_assignments[1].molar_equiv,molar_equiv,10.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.final_validation.design_disposition.requirements.temperature_exact_C,temperature_exact_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.decisions[0].selected_BPR_bar,selected_BPR_bar,21.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.decisions[1].total_reactive_liquid_flow_mL_min,total_reactive_liquid_flow_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.decisions[2].target_equiv,target_equiv,10.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.decisions[2].supplied_equiv,supplied_equiv,10.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.decisions[2].pressure_absolute_bar,pressure_absolute_bar,21.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.decisions[4].volume_mL,volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.decisions[5].volume_mL,volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.decisions[5].liquid_flow_mL_min,liquid_flow_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.feed_assignments[0].flow_rate_mL_min,flow_rate_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.feed_assignments[0].concentration_M,concentration_M,0.126
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.feed_assignments[0].molar_equiv,molar_equiv,1.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.feed_assignments[1].flow_rate_mL_min,flow_rate_mL_min,0.250317
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.feed_assignments[1].gas_flow_sccm,gas_flow_sccm,4.458818
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.feed_assignments[1].gas_flow_actual_mL_min,gas_flow_actual_mL_min,0.250317
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_realization.feed_assignments[1].molar_equiv,molar_equiv,10.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_space[0].liquid_holdup_volume_mL,liquid_holdup_volume_mL,0.45
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_space[0].delta_P_bar,delta_P_bar,0.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_space[0].productivity_mg_h,productivity_mg_h,70.64
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_space[0].gas_flow_actual_mL_min,gas_flow_actual_mL_min,0.4462
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_space[0].required_bpr_bar,required_bpr_bar,5.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_space[0].score_breakdown.productivity,productivity,1.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.process_requirements_topology.unit_operations[0].parameters.flow_rate_mL_min,flow_rate_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.process_requirements_topology.unit_operations[1].parameters.flow_rate_mL_min,flow_rate_mL_min,0.250317
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.process_requirements_topology.unit_operations[1].parameters.gas_flow_sccm,gas_flow_sccm,4.458818
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.process_requirements_topology.unit_operations[1].parameters.gas_flow_actual_mL_min,gas_flow_actual_mL_min,0.250317
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.process_requirements_topology.unit_operations[3].parameters.volume_mL,volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.process_requirements_topology.unit_operations[3].parameters.temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.process_requirements_topology.unit_operations[3].parameters.residence_time_min,residence_time_min,19.00057
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.process_requirements_topology.unit_operations[4].parameters.temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.process_requirements_topology.unit_operations[5].parameters.pressure_bar,pressure_bar,21.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.process_requirements_topology.total_flow_rate_mL_min,total_flow_rate_mL_min,0.1579
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.process_requirements_topology.residence_time_min,residence_time_min,19.00057
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.process_requirements_topology.reactor_volume_mL,reactor_volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.assignments[0].settings.flow_rate_mL_min,flow_rate_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.assignments[1].settings.flow_sccm,flow_sccm,4.458818
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.assignments[2].settings.total_flow_mL_min,total_flow_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.assignments[3].settings.volume_mL,volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.assignments[3].settings.temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.assignments[4].settings.temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.assignments[5].settings.pressure_bar,pressure_bar,21.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.instrument_manifest[0].settings[0].flow_rate_mL_min,flow_rate_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.instrument_manifest[1].settings[0].flow_sccm,flow_sccm,4.458818
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.instrument_manifest[2].settings[0].total_flow_mL_min,total_flow_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.instrument_manifest[3].settings[0].volume_mL,volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.instrument_manifest[3].settings[0].temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.instrument_manifest[4].settings[0].temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.inventory_allocation.instrument_manifest[5].settings[0].pressure_bar,pressure_bar,21.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.instrument_manifest[0].settings[0].flow_rate_mL_min,flow_rate_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.instrument_manifest[1].settings[0].flow_sccm,flow_sccm,4.458818
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.instrument_manifest[2].settings[0].total_flow_mL_min,total_flow_mL_min,0.15789
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.instrument_manifest[3].settings[0].volume_mL,volume_mL,3.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.instrument_manifest[3].settings[0].temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.instrument_manifest[4].settings[0].temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.instrument_manifest[5].settings[0].pressure_bar,pressure_bar,21.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.design_disposition.requirements.temperature_exact_C,temperature_exact_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.batch_baseline.temperature_C,temperature_C,25
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.batch_baseline.reaction_time_min,reaction_time_min,1080
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.batch_baseline.concentration_M,concentration_M,0.05
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.flow_optimized.residence_time_min,residence_time_min,25
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.flow_optimized.flow_rate_total_mL_min,flow_rate_total_mL_min,0.083
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.flow_optimized.back_pressure_bar,back_pressure_bar,20
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.flow_optimized.throughput_mmol_h,throughput_mmol_h,180
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.field_confidence.batch_baseline.temperature_C,batch_baseline.temperature_C,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.field_confidence.batch_baseline.reaction_time_min,batch_baseline.reaction_time_min,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.field_confidence.batch_baseline.concentration_M,batch_baseline.concentration_M,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.field_confidence.flow_optimized.residence_time_min,flow_optimized.residence_time_min,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.field_confidence.flow_optimized.flow_rate_total_mL_min,flow_optimized.flow_rate_total_mL_min,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.field_confidence.flow_optimized.back_pressure_bar,flow_optimized.back_pressure_bar,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.field_confidence.flow_optimized.yield_percent,flow_optimized.yield_percent,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.field_confidence.flow_optimized.ee_percent,flow_optimized.ee_percent,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.field_confidence.flow_optimized.scale_mmol,flow_optimized.scale_mmol,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[0].full_record.field_confidence.flow_optimized.throughput_mmol_h,flow_optimized.throughput_mmol_h,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.batch_baseline.temperature_C,temperature_C,55
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.batch_baseline.reaction_time_min,reaction_time_min,1440
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.flow_optimized.temperature_C,temperature_C,55
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.flow_optimized.residence_time_min,residence_time_min,180
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.flow_optimized.flow_rate_total_mL_min,flow_rate_total_mL_min,0.01
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.flow_optimized.concentration_M,concentration_M,0.05
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.reactor.volume_mL,volume_mL,3.1
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.reactor.tubing_diameter_mm,tubing_diameter_mm,4.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.field_confidence.batch_baseline_temperature_C,batch_baseline_temperature_C,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.field_confidence.batch_baseline_reaction_time_min,batch_baseline_reaction_time_min,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.field_confidence.flow_optimized_temperature_C,flow_optimized_temperature_C,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.field_confidence.flow_optimized_residence_time_min,flow_optimized_residence_time_min,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.field_confidence.flow_optimized_yield_percent,flow_optimized_yield_percent,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.field_confidence.flow_optimized_flow_rate_total_mL_min,flow_optimized_flow_rate_total_mL_min,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[1].full_record.field_confidence.flow_optimized_concentration_M,flow_optimized_concentration_M,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[2].full_record.batch_baseline.temperature_C,temperature_C,90
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[2].full_record.batch_baseline.reaction_time_min,reaction_time_min,420
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[2].full_record.flow_optimized.temperature_C,temperature_C,100
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[2].full_record.flow_optimized.residence_time_min,residence_time_min,30
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[2].full_record.flow_optimized.flow_rate_total_mL_min,flow_rate_total_mL_min,1.34
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[2].full_record.flow_optimized.flow_rate_stream_A_mL_min,flow_rate_stream_A_mL_min,1.34
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[2].full_record.flow_optimized.back_pressure_bar,back_pressure_bar,70
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[2].full_record.reactor.volume_mL,volume_mL,13.4
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[2].full_record.reactor.tubing_diameter_mm,tubing_diameter_mm,1
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[2].full_record.field_confidence.flow_optimized,flow_optimized,2
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$._analogies[2].full_record.field_confidence.BPR_present,BPR_present,3
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.pre_council_proposal.residence_time_min,residence_time_min,7.5
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.pre_council_proposal.flow_rate_mL_min,flow_rate_mL_min,0.06
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.pre_council_proposal.temperature_C,temperature_C,60.0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.pre_council_proposal.concentration_M,concentration_M,0.126
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,$.pre_council_proposal.BPR_bar,BPR_bar,21.0
