candidate_id,generator_model,architecture,case,domain,criterion_id,cross_family_judges,cross_family_consensus,consensus_severity,qwen_status,openai_status,claude_status,all_judges_error_votes,all_judges_pass_votes,all_judges_not_assessable_votes
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,numerical_engineering,HN-02,openai+claude,CONFIRMED_ERROR,CRITICAL,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,numerical_engineering,HN-03,openai+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,numerical_engineering,HN-04,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,numerical_engineering,HN-05,openai+claude,DISAGREEMENT,MAJOR,PASS,ERROR,PASS,1,2,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,numerical_engineering,HN-06,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,process_inventory,HP-01,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,process_inventory,HP-02,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,process_inventory,HP-03,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,process_inventory,HP-04,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,process_inventory,HP-05,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,safety_operations,HS-01,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,safety_operations,HS-02,openai+claude,CONFIRMED_ERROR,CRITICAL,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,safety_operations,HS-03,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,safety_operations,HS-04,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,safety_operations,HS-05,openai+claude,DISAGREEMENT,MAJOR,PASS,ERROR,PASS,1,2,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,evidence_uncertainty,HE-01,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,evidence_uncertainty,HE-02,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,evidence_uncertainty,HE-03,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,evidence_uncertainty,HE-04,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,system_consistency,HA-01,openai+claude,CONFIRMED_ERROR,CRITICAL,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,system_consistency,HA-02,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,system_consistency,HA-03,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,system_consistency,HA-04,openai+claude,CONFIRMED_ERROR,MINOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,system_consistency,HA-05,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,chemistry_protocol,HC-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,chemistry_protocol,HC-02,qwen+claude,DISAGREEMENT,MAJOR,PASS,PASS,ERROR,1,2,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,chemistry_protocol,HC-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,chemistry_protocol,HC-04,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,numerical_engineering,HN-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,numerical_engineering,HN-02,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,numerical_engineering,HN-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,numerical_engineering,HN-04,qwen+claude,DISAGREEMENT,MAJOR,PASS,PASS,ERROR,1,2,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,numerical_engineering,HN-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,numerical_engineering,HN-06,qwen+claude,DISAGREEMENT,NONE,PASS,NOT_ASSESSABLE,NOT_ASSESSABLE,0,1,2
H-3F4393D,GPT-5.4,One-shot,CuAAC,process_inventory,HP-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,process_inventory,HP-02,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,process_inventory,HP-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,process_inventory,HP-04,qwen+claude,DISAGREEMENT,NONE,PASS,ERROR,NOT_ASSESSABLE,1,1,1
H-3F4393D,GPT-5.4,One-shot,CuAAC,process_inventory,HP-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,safety_operations,HS-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,safety_operations,HS-02,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,safety_operations,HS-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,safety_operations,HS-04,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,safety_operations,HS-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,evidence_uncertainty,HE-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,evidence_uncertainty,HE-02,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,evidence_uncertainty,HE-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,evidence_uncertainty,HE-04,qwen+claude,DISAGREEMENT,MINOR,PASS,PASS,ERROR,1,2,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,system_consistency,HA-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,system_consistency,HA-02,qwen+claude,DISAGREEMENT,NONE,PASS,NOT_ASSESSABLE,NOT_ASSESSABLE,0,1,2
H-3F4393D,GPT-5.4,One-shot,CuAAC,system_consistency,HA-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,system_consistency,HA-04,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-3F4393D,GPT-5.4,One-shot,CuAAC,system_consistency,HA-05,qwen+claude,DISAGREEMENT,MINOR,PASS,ERROR,ERROR,2,1,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,chemistry_protocol,HC-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,chemistry_protocol,HC-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,chemistry_protocol,HC-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,chemistry_protocol,HC-04,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,numerical_engineering,HN-01,qwen+claude,DISAGREEMENT,MINOR,PASS,ERROR,ERROR,2,1,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,numerical_engineering,HN-02,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,numerical_engineering,HN-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,numerical_engineering,HN-04,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,numerical_engineering,HN-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,numerical_engineering,HN-06,qwen+claude,NOT_ASSESSABLE,NONE,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,0,0,3
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,process_inventory,HP-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,process_inventory,HP-02,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,process_inventory,HP-03,qwen+claude,DISAGREEMENT,MAJOR,PASS,PASS,ERROR,1,2,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,process_inventory,HP-04,qwen+claude,DISAGREEMENT,MINOR,PASS,ERROR,ERROR,2,1,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,process_inventory,HP-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,safety_operations,HS-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,safety_operations,HS-02,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,safety_operations,HS-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,safety_operations,HS-04,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,safety_operations,HS-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,evidence_uncertainty,HE-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,evidence_uncertainty,HE-02,qwen+claude,DISAGREEMENT,MINOR,PASS,PASS,ERROR,1,2,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,evidence_uncertainty,HE-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,evidence_uncertainty,HE-04,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,system_consistency,HA-01,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,system_consistency,HA-02,qwen+claude,CONFIRMED_PASS,NONE,PASS,NOT_ASSESSABLE,PASS,0,2,1
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,system_consistency,HA-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,system_consistency,HA-04,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,system_consistency,HA-05,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,chemistry_protocol,HC-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,chemistry_protocol,HC-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,chemistry_protocol,HC-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,chemistry_protocol,HC-04,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,numerical_engineering,HN-01,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,numerical_engineering,HN-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,PASS,ERROR,2,1,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,numerical_engineering,HN-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,numerical_engineering,HN-04,qwen+claude,DISAGREEMENT,MAJOR,PASS,PASS,ERROR,1,2,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,numerical_engineering,HN-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,numerical_engineering,HN-06,qwen+claude,DISAGREEMENT,NONE,PASS,ERROR,NOT_ASSESSABLE,1,1,1
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,process_inventory,HP-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,process_inventory,HP-02,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,process_inventory,HP-03,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,process_inventory,HP-04,qwen+claude,DISAGREEMENT,MINOR,PASS,ERROR,ERROR,2,1,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,process_inventory,HP-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,safety_operations,HS-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,safety_operations,HS-02,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,safety_operations,HS-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,safety_operations,HS-04,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,safety_operations,HS-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,evidence_uncertainty,HE-01,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,evidence_uncertainty,HE-02,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,evidence_uncertainty,HE-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,evidence_uncertainty,HE-04,qwen+claude,DISAGREEMENT,MINOR,PASS,PASS,ERROR,1,2,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,system_consistency,HA-01,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,system_consistency,HA-02,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,system_consistency,HA-03,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,system_consistency,HA-04,qwen+claude,DISAGREEMENT,MINOR,PASS,PASS,ERROR,1,2,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,system_consistency,HA-05,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,chemistry_protocol,HC-01,qwen+claude,DISAGREEMENT,CRITICAL,ERROR,ERROR,PASS,2,1,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,chemistry_protocol,HC-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,chemistry_protocol,HC-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,chemistry_protocol,HC-04,qwen+claude,DISAGREEMENT,MAJOR,ERROR,ERROR,PASS,2,1,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,numerical_engineering,HN-01,qwen+claude,DISAGREEMENT,MINOR,PASS,ERROR,ERROR,2,1,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,numerical_engineering,HN-02,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,numerical_engineering,HN-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,numerical_engineering,HN-04,qwen+claude,DISAGREEMENT,MAJOR,PASS,PASS,ERROR,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,numerical_engineering,HN-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,numerical_engineering,HN-06,qwen+claude,DISAGREEMENT,MINOR,PASS,ERROR,ERROR,2,1,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,process_inventory,HP-01,qwen+claude,DISAGREEMENT,MAJOR,ERROR,PASS,PASS,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,process_inventory,HP-02,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,process_inventory,HP-03,qwen+claude,DISAGREEMENT,MINOR,PASS,PASS,ERROR,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,process_inventory,HP-04,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,process_inventory,HP-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,safety_operations,HS-01,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,safety_operations,HS-02,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,safety_operations,HS-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,safety_operations,HS-04,qwen+claude,DISAGREEMENT,MINOR,PASS,ERROR,ERROR,2,1,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,safety_operations,HS-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,evidence_uncertainty,HE-01,qwen+claude,CONFIRMED_ERROR,CRITICAL,ERROR,ERROR,ERROR,3,0,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,evidence_uncertainty,HE-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,evidence_uncertainty,HE-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,evidence_uncertainty,HE-04,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,system_consistency,HA-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,system_consistency,HA-02,qwen+claude,DISAGREEMENT,MINOR,PASS,PASS,ERROR,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,system_consistency,HA-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,system_consistency,HA-04,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,system_consistency,HA-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,chemistry_protocol,HC-01,qwen+claude,DISAGREEMENT,CRITICAL,ERROR,PASS,PASS,1,2,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,chemistry_protocol,HC-02,qwen+claude,CONFIRMED_ERROR,CRITICAL,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,chemistry_protocol,HC-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,chemistry_protocol,HC-04,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,numerical_engineering,HN-01,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,numerical_engineering,HN-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,PASS,ERROR,2,1,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,numerical_engineering,HN-03,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,numerical_engineering,HN-04,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,numerical_engineering,HN-05,qwen+claude,DISAGREEMENT,MINOR,PASS,ERROR,ERROR,2,1,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,numerical_engineering,HN-06,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,process_inventory,HP-01,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,process_inventory,HP-02,qwen+claude,DISAGREEMENT,MINOR,PASS,ERROR,ERROR,2,1,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,process_inventory,HP-03,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,PASS,ERROR,2,1,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,process_inventory,HP-04,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,process_inventory,HP-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,safety_operations,HS-01,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,safety_operations,HS-02,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,safety_operations,HS-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,safety_operations,HS-04,qwen+claude,DISAGREEMENT,MINOR,PASS,ERROR,ERROR,2,1,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,safety_operations,HS-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,evidence_uncertainty,HE-01,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
